PC1
5.557933584847122
6.980314399891222
8.771097005210713
5.303097259258875
8.648986846001607
7.966428924596255
2.0483867525916146
5.4510139528120956
-1.2556253782911015
6.09582471165494
3.7353985810938304
-0.3858488533965824
2.8232524508974888
-0.23267449155857406
6.544688725825669
3.080390392290646
0.5741446473194678
1.4211887638765135
2.4935495831461147
3.4900468171332073
6.929050970569111
3.5129263154432135
0.9238318422757702
1.0175189479420477
0.9039990444054296
1.3460784762069988
1.1727665504582376
0.6399950082403267
-0.04382742666109159
0.5632562483783776
2.2506755635179276
4.115328034158671
-1.1382951295270134
0.008317642966894846
0.978051994736289
0.27304020393986084
1.002578132084693
2.151342747653162
2.1936745917583336
-0.06723127571824476
2.674268817035246
2.7250879408511173
1.9482738721898372
3.573239215201959
-1.502530475230225
1.1517350519941867
-0.17616135865238572
-2.0623115558782046
3.76552062013119
4.656271051775776
5.692496885724557
8.726748673653006
0.8710065360473058
-0.7512851201939658
7.23715736219979
3.642306742455767
4.603126973340395
3.9360250900192306
6.754501218701495
2.419257106312897
3.789123585500793
7.582988668222581
5.953844976224299
3.708260105091177
4.516780020833878
5.020713242275253
3.4118174024457115
1.6447797344103647
1.1465362312578617
0.6791373026101505
7.961225954631305
3.7724006231236213
4.748944866395049
7.270289512469488
4.365266442508991
8.16468534596476
5.820325933360929
6.710804137943058
4.33621504515238
4.512985226587205
4.304943628563019
5.347572403250974
4.994572407525714
4.405605614324573
4.614505208536248
7.903521174350112
5.36395816139424
-0.38805274100002873
0.510378562327723
-0.10039860663281593
-0.8933251246039161
0.9936284406498498
-0.7976892517839707
0.7086108711548537
0.027090951079818477
-1.0015184490755653
-0.2570447076695736
-0.2618047599751949
-1.7833204533445413
0.4751559932921714
0.7203202728941047
1.7957551304171246
0.9317166500840388
5.454740870855357
2.659316497850337
0.7087263719246844
3.2827080369537356
0.6557551670157991
0.3278062987238508
2.041920445756854
4.392826887597844
2.6233541236803015
7.577053859688375
8.69379244879084
4.589487273817592
2.7915329978290875
5.0311368543986905
2.0442539132420814
5.414359460078082
3.329636393594253
6.203623206290705
6.896058125267876
0.18875102080867565
2.9388795471741367
5.8217315244632735
4.489915783458159
3.528830997862921
2.2291612655443274
0.7238481849720848
2.960691729069479
0.48095778391616856
7.570777977310835
3.5689011703147417
-2.3048882612659556
-1.6950345346949656
-1.2193138327064355
-1.5298076476641864
-0.6367773315984643
3.1134910986834803
-1.5241699231566535
-2.0138122227899355
0.14082739694029203
-1.1918740950296713
1.9836365373204439
-0.7244461979990268
-0.11497866929503579
-1.0263464428202513
-2.9509490156621263
-1.6206652241441781
-1.8911837047304585
-1.423043694267719
-0.3233616285896312
-1.470982990814642
-0.011739384467804663
-0.2846080462523848
-0.20699065408510608
-3.2494308574105
-2.3325987044390937
-2.0469005043220716
-1.2394258320121183
-1.843080136584391
-3.30086420108516
-0.3384901413535404
4.931750359704079
1.2696636039384122
7.70838990651933
-0.956860244571224
-1.4265467589645087
0.8940134758032874
-0.30979185084421224
-3.6924593239069528
-0.4249948863554618
-2.474121699324777
-4.061936645358696
-0.6147000226732877
-0.5029191313041971
-1.9455470333695413
0.008997940962930715
-3.3258972489516854
-1.362417206531268
0.9723306932731824
-2.5802794756131893
5.716844044397068
-3.2544414123924477
-0.9757876837626696
2.5786875681781845
0.28960523980715236
1.5368777709035923
2.429021791384431
-4.242085570867819
-0.8369653482191298
-0.308197502845884
-3.858444088467778
-0.25598179740226035
0.9898876982986855
3.072156574057192
-1.5324953881913341
-0.577581308484036
-2.304487042360716
-0.8500805394469021
0.6632400275256545
0.721257726338428
2.070285909013768
